2.234104533867255, -1.8228350642514717
2.234104533867255, -1.8576818859828237
2.222712042122128, -1.8588804995350587
2.222712042122128, -1.8944163956002271
2.1828646130721334, -1.9250637865886506
2.210508165782935, -1.9071065069386886
2.210508165782935, -1.9488291783299447
2.1828646130721334, -1.9128986214033654
2.164060464143717, -1.9031082678575448
2.210508165782935, -1.92275785084698
2.206165896318035, -1.9576293532743698
2.146262178938636, -1.8865132358949184
2.146262178938636, -1.930394664751238
2.192327872101385, -1.9503259796469976
2.1327998966791735, -1.883292314174009
2.146262178938636, -1.9064043739254104
2.192327872101385, -1.9260879891928913
2.192327872101385, -1.9589301719854015
2.1327998966791735, -1.8967248612000909
2.1327998966791735, -1.932984221362665
2.1327998966791735, -1.969936745423859
2.1327998966791735, -2.007595684477686
2.192327872101385, -1.9611190039797348
2.1327998966791735, -1.891154670947818
2.1327998966791735, -1.9325283564755615
2.1327998966791735, -1.969472165846784
2.1327998966791735, -2.0071222236134227
2.2757821315109723, -1.9269735987367507
2.2757821315109723, -1.9638112187678176
2.1327998966791735, -1.9442778106235585
2.1327998966791735, -1.9874856507228431
2.1327998966791735, -2.025480069155209
2.274273699168886, -1.944949110160941
2.2487182247512285, -1.8389319015651608
2.2030923959815985, -1.820068887198929
2.2030923959815985, -1.854862828403393
2.196172154277754, -1.9159718820623675
2.22275574791746, -1.9019543754490806
2.196172154277754, -1.88082817443894
2.196172154277754, -1.9167836403981662
2.177253368378633, -1.9069734030440428
2.2239842321983034, -1.92666289353422
2.2196154906702787, -1.9775895920620123
2.205693104795848, -1.9189253795057253
2.205693104795848, -1.95560914312581
2.145802225059245, -1.888393892719342
2.159346578316064, -1.9115685598457528
2.205693104795848, -1.947042967909069
2.145802225059245, -1.9057254324047666
2.145802225059245, -1.9421568549258064
2.145802225059245, -1.9792847306317274
2.145802225059245, -2.0171223734972563
2.145802225059245, -1.8822229161496244
2.145802225059245, -1.9390742609431655
2.145802225059245, -1.9761432072346319
2.145802225059245, -2.013920794142312
2.289656131899606, -1.9335006880012673
2.289656131899606, -1.9878635754899763
2.145802225059245, -1.995566853105804
2.290921591034831, -1.9230193290807982
2.287127310285766, -1.9525051976531558
2.2172294211522643, -1.8797322770211007
2.216004668093554, -1.9202066419016381
2.2177482928244734, -1.838212101010131
2.2177482928244734, -1.8733528828858725
2.2098050074739404, -1.9452181318259167
2.212003881338737, -1.8824825065322168
2.2107820147634047, -1.9237098333496316
2.191737373146641, -1.9138641472388607
2.2055716701202357, -1.902236678629192
2.200266307785824, -1.9465406863072598
2.2215934663168713, -1.9186009646935678
2.2203663026471467, -1.9609066179641772
2.1600770035991923, -1.893509290735746
2.1737114595881977, -1.916746734831891
2.219385059788972, -1.947042967909069
2.1612708462635606, -1.9019914539630316
2.1600770035991923, -1.9456626296381199
2.1600770035991923, -1.9828575246310984
2.1600770035991923, -2.020763467979771
2.1591224042926, -1.8812048339204166
2.1612708462635606, -1.9350131930269243
2.1600770035991923, -1.979710330490543
2.1600770035991923, -2.017556109474748
2.3048878871069607, -1.8370975564388161
2.303869291762841, -1.8840720887087037
2.1612708462635606, -1.9887181576239132
2.3048878871069607, -1.8318817627159198
2.2307464627990994, -1.8655899792536963
2.2307464627990994, -1.9012541392788085
2.232501686854784, -1.820068887198929
2.232501686854784, -1.854862828403393
2.2254890661832882, -1.9159718820623675
